,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,hardship_flag,disbursement_method,debt_settlement_flag,label
3210,24250,16900,16875.0,60,20.62,453.6,0.0,3.0,5.0,1,58000.0,1,5.0,0.0,21.5,1.0,2.0,12.0,0.0,2931,18.4,23.0,0.0,0.0,27171.0321313473,27130.84,16900.0,10248.35,22.680000024699996,0.0,0.0,268.55,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3211,10000,6800,6800.0,36,6.99,209.94,5.0,27.0,1.0,1,57000.0,0,3.0,3.0,17.24,0.0,1.0,10.0,0.0,45010,2.9,38.0,0.0,0.0,3149.1,3149.1,2658.51,486.69,0.0,3.9,0.0,209.94,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3212,20000,20000,20000.0,36,11.55,660.0,4.0,21.0,3.0,0,100000.0,2,4.0,0.0,9.56,0.0,1.0,8.0,1.0,16997,42.4,9.0,16631.48,16631.48,4607.17,4607.17,3368.52,1238.65,0.0,0.0,0.0,660.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
3213,17600,11175,11175.0,60,10.59,240.7,4.0,23.0,0.0,0,43200.0,2,5.0,0.0,12.94,0.0,0.0,5.0,0.0,17249,32.5,16.0,0.0,0.0,13896.0240817615,13896.02,11175.0,2721.02,0.0,0.0,0.0,5253.38,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3214,17875,12175,12150.0,60,12.99,276.96,3.0,19.0,11.0,0,39672.0,1,5.0,0.0,23.47,0.0,0.0,13.0,0.0,15660,81.7,21.0,0.0,0.0,16617.300010658102,16583.18,12175.0,4442.3,0.0,0.0,0.0,276.66,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3215,35000,35000,35000.0,60,6.11,678.44,5.0,29.0,3.0,1,120000.0,2,4.0,0.0,19.95,0.0,1.0,15.0,0.0,38627,43.6,27.0,31444.43,31444.43,4725.32,4725.32,3555.57,1169.75,0.0,0.0,0.0,678.44,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
3216,35000,24825,24800.0,60,20.99,671.47,0.0,2.0,4.0,0,158000.0,1,3.0,0.0,18.93,0.0,0.0,9.0,0.0,57695,94.9,17.0,0.0,0.0,19982.43,19962.42,7691.14,9744.93,67.060672889271,2479.3,24.5707000056,671.47,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3217,32000,32000,32000.0,60,13.33,733.52,3.0,17.0,7.0,1,78000.0,1,5.0,0.0,27.18,1.0,0.0,17.0,0.0,52286,48.2,40.0,0.0,0.0,38128.09,38128.09,32000.0,6128.09,0.0,0.0,0.0,24972.13,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3218,14000,9000,8932.890702212919,36,6.54,276.01,5.0,26.0,0.0,0,50000.0,1,5.0,2.0,9.34,0.0,0.0,6.0,0.0,16187,46.9,16.0,0.0,0.0,9851.7795928292,9772.23,9000.0,851.78,0.0,0.0,0.0,355.68,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3219,37000,37000,37000.0,36,12.74,1242.05,3.0,19.0,11.0,2,92000.0,2,5.0,2.0,33.67,0.0,0.0,16.0,0.0,37028,45.4,29.0,0.0,0.0,42418.1527833226,42418.15,37000.0,5418.15,0.0,0.0,0.0,22571.54,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3220,25000,25000,25000.0,60,18.55,642.34,1.0,8.0,11.0,0,70000.0,1,4.0,0.0,28.97,0.0,0.0,11.0,0.0,39351,77.0,15.0,10978.38,10978.38,25655.72,25655.72,14021.62,11634.1,0.0,0.0,0.0,642.34,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3221,6000,6000,5950.0,36,14.33,206.03,3.0,15.0,2.0,1,32000.0,2,5.0,13.0,30.16,0.0,2.0,10.0,1.0,4320,36.3,24.0,0.0,0.0,7378.7108156567,7317.22,6000.0,1378.71,0.0,0.0,0.0,1394.29,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
3222,28000,28000,28000.0,36,6.39,856.78,5.0,28.0,9.0,1,90000.0,2,5.0,0.0,14.11,0.0,0.0,11.0,0.0,47520,58.0,15.0,0.0,0.0,30517.338325726694,30517.34,28000.0,2517.34,0.0,0.0,0.0,11603.57,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3223,5000,5000,5000.0,36,19.42,184.35,2.0,12.0,2.0,0,80000.0,2,4.0,13.0,17.48,0.0,0.0,17.0,0.0,8483,24.7,19.0,3765.55,3765.55,2017.06,2017.06,1234.45,782.61,0.0,0.0,0.0,184.35,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3224,25000,13750,825.0,36,16.91,489.61,3.2075936883629192,17.74161735700197,3.0,1,500000.0,0,4.5160811479465615,2.0,7.47,1.0,2.0,29.0,0.0,168496,46.1,47.0,0.0,0.0,11093.3,665.39,7492.05,3295.07,24.474003052748,281.71,2.87,530.67,0.0,1,0,0.0,0.0,0.0,0.044673539518900345,0.0,0,0,0,0
3225,12000,10150,10100.0,36,5.79,307.82,5.0,28.0,5.529092702169625,0,36000.0,0,5.0,12.0,6.27,0.0,1.0,14.0,0.0,5679,15.8,22.0,0.0,0.0,11081.5041525333,11026.92,10150.0,931.5,0.0,0.0,0.0,325.92,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3226,19200,12550,12300.0,60,11.49,275.95,4.0,21.0,11.0,1,33000.0,0,5.0,0.0,10.62,0.0,0.0,4.0,0.0,13531,53.1,9.0,0.0,0.0,15302.3148756544,14997.49,12550.0,2752.31,0.0,0.0,0.0,7882.69,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3227,35000,26775,24354.942566636564,60,19.69,704.77,1.0,5.0,11.0,1,75000.0,2,3.0,5.0,7.44,0.0,2.0,9.0,1.0,19478,60.1,18.0,0.0,0.0,14593.12,8776.14,5854.61,7518.92,0.0,1219.59,11.83,704.77,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
3228,10000,10000,10000.0,36,9.75,321.5,4.0,22.0,11.0,0,29495.0,2,4.0,2.0,15.51,0.0,0.0,9.0,0.0,15770,56.1,18.0,318.88,318.88,11241.67,11241.67,9681.12,1560.55,0.0,0.0,0.0,321.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3229,7500,7500,7500.0,36,8.59,237.07,5.0,25.0,5.0,0,85000.0,1,5.0,0.0,6.4,0.0,0.0,5.0,1.0,5864,32.9,21.0,0.0,0.0,8056.908225003101,8056.91,7500.0,556.91,0.0,0.0,0.0,4212.08,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
3230,12000,12000,12000.0,36,11.49,395.66,4.0,20.0,2.0,1,80000.0,2,4.0,0.0,6.15,0.0,0.0,7.0,1.0,13536,61.5,21.0,4814.54,4814.54,9084.86,9084.86,7185.46,1899.4,0.0,0.0,0.0,395.66,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
3231,35000,21525,21500.0,60,20.62,577.74,0.0,3.0,3.0,1,67775.0,1,5.0,2.0,18.5,0.0,1.0,8.0,0.0,9760,91.2,36.0,0.0,0.0,34663.5559224795,34623.3,21525.0,13138.56,0.0,0.0,0.0,576.89,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3232,16850,16850,16600.0,36,13.44,571.33,3.0,17.0,3.0,0,80000.0,1,5.0,0.0,17.71,0.0,2.0,6.0,0.0,7069,58.4,18.0,0.0,0.0,18569.0100052425,18293.51,16850.0,1719.01,0.0,0.0,0.0,13439.62,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3233,12000,7600,7600.0,60,9.99,161.45,4.0,21.0,7.0,1,52800.0,2,3.0,0.0,19.16,0.0,1.0,10.0,0.0,8819,46.7,19.0,0.0,0.0,2633.09,2633.09,1559.47,858.83,0.0,214.79,2.28,161.45,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3234,16000,10100,9936.29270100996,36,6.17,308.05,5.0,27.0,4.0,0,119000.0,2,5.0,0.0,6.94,0.0,0.0,7.0,0.0,14723,64.8,22.0,0.0,0.0,11080.218869991799,10888.09,10100.0,980.22,0.0,0.0,0.0,1228.55,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3235,7500,4000,314.9476136063809,36,13.55,135.84,2.0,11.0,2.0,1,49000.0,0,2.0,0.0,18.74,1.0,4.0,11.0,0.0,16195,88.5,27.0,0.0,0.0,4890.162951867609,322.88,3999.99,890.17,0.0,0.0,0.0,136.09,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3236,9000,9000,9000.0,36,12.69,301.91,3.0,18.0,1.0,0,57200.0,0,5.0,0.0,17.02,0.0,3.0,8.0,0.0,6540,87.0,9.0,0.0,0.0,10747.5224901886,10747.52,9000.0,1747.52,0.0,0.0,0.0,2904.2,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3237,28000,23650,23625.0,60,19.29,617.28,1.0,6.0,9.0,1,123000.0,1,5.0,2.0,18.45,0.0,2.0,14.0,1.0,30690,64.2,35.0,0.0,0.0,36496.250133621295,36457.67,23650.0,12815.39,30.860000328130997,0.0,0.0,523.8,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
3238,11000,11000,11000.0,60,28.72,347.29,0.0,4.0,3.0,1,71000.0,0,4.0,2.0,20.27,0.0,3.0,30.0,0.0,3072,13.0,69.0,0.0,0.0,12354.0023508125,12354.0,11000.0,1354.0,0.0,0.0,0.0,10982.39,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3239,12000,12000,11975.0,36,12.49,401.39,4.0,21.0,6.0,1,67000.0,2,5.0,0.0,22.86,0.0,2.0,13.0,0.0,11970,59.6,28.0,0.0,0.0,14299.7900020872,14270.0,12000.0,2299.79,0.0,0.0,0.0,3863.65,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3240,12000,12000,12000.0,60,22.4,334.17,1.0,7.0,6.37403400309119,2,40561.9,1,5.0,0.0,18.91,0.0,0.0,22.0,0.0,16249,39.9,58.0,0.0,0.0,19920.6086336788,19920.61,12000.0,7920.61,0.0,0.0,0.0,2543.77,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3241,10000,10000,10000.0,36,6.24,305.31,5.0,28.0,11.0,1,119000.0,0,5.0,2.0,15.23,0.0,0.0,8.0,0.0,47287,74.6,14.0,0.0,0.0,10854.1283992321,10854.13,10000.0,854.13,0.0,0.0,0.0,4138.13,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3242,30000,30000,30000.0,60,28.72,947.15,0.0,4.0,11.0,1,87500.0,1,4.0,0.0,29.35,0.0,0.0,18.0,0.0,45326,76.2,39.0,26553.39,26553.39,12282.65,12282.65,3446.61,8836.04,0.0,0.0,0.0,947.15,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3243,25000,17525,17313.217474669953,60,13.72,405.24,3.0,15.0,1.0,2,145000.0,1,5.0,0.0,17.39,0.0,1.0,11.0,0.0,42581,44.8,30.0,0.0,0.0,24314.1099647011,23932.63,17525.0,6789.11,0.0,0.0,0.0,404.95,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3244,10000,9550,9418.065776792257,60,10.75,206.46,4.0,23.0,5.0,1,75000.0,0,5.0,5.0,7.97,0.0,3.0,10.0,0.0,11471,16.6,39.0,0.0,0.0,11652.608095322701,11478.75,9550.0,2102.61,0.0,0.0,0.0,5463.99,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3245,40000,40000,40000.0,60,8.24,815.66,4.0,24.0,5.0,1,350000.0,2,4.0,2.0,13.17,0.0,0.0,17.0,0.0,191049,93.0,23.0,24657.83,24657.83,21237.06,21237.06,15342.17,5894.89,0.0,0.0,0.0,815.66,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3246,10000,10000,10000.0,36,10.56,325.31,4.0,22.0,6.37403400309119,2,40800.0,0,4.0,2.0,25.91,0.0,1.0,18.0,1.0,12352,38.8,27.0,8294.33,8294.33,2265.44,2265.44,1705.67,559.77,0.0,0.0,0.0,325.31,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,1,0,1
3247,30000,20275,20275.0,60,14.27,474.61,3.0,18.0,11.0,1,270000.0,1,5.0,3.0,11.5,0.0,1.0,7.0,0.0,0,0.0,29.0,0.0,0.0,26827.2506181008,26827.25,20275.0,6552.25,0.0,0.0,0.0,10713.77,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3248,4400,4400,4400.0,36,11.99,146.13,4.0,20.0,11.0,0,49000.0,2,3.0,0.0,9.18,0.0,0.0,9.0,0.0,8419,75.2,12.0,0.0,0.0,3360.99,3360.99,2626.2,733.64,0.0,1.15,0.0,146.13,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3249,28000,28000,28000.0,36,6.24,854.87,5.0,28.0,9.0,0,120000.0,0,3.0,0.0,15.45,1.0,0.0,14.0,0.0,36384,52.7,35.0,0.0,0.0,24207.71,24207.71,15695.31,2499.66,42.74,5970.0,1074.600000017,100.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1
3250,3000,3000,3000.0,36,11.99,99.63,4.0,20.0,8.0,0,52000.0,2,5.0,4.0,15.51,0.0,0.0,9.0,0.0,7214,45.4,13.0,0.0,0.0,3184.399315402,3184.4,3000.0,184.4,0.0,0.0,0.0,2688.25,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3251,3000,3000,3000.0,36,13.56,101.9,3.0,19.0,6.37403400309119,0,29460.0,0,4.0,5.0,11.57,0.0,0.0,8.0,1.0,1207,6.4,46.0,2580.3,2580.3,609.14,609.14,419.7,189.44,0.0,0.0,0.0,101.9,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
3252,18000,18000,18000.0,36,12.39,601.22,3.0,19.0,0.0,1,120000.0,0,5.0,0.0,23.14,0.0,0.0,16.0,1.0,23800,77.0,42.0,0.0,0.0,21415.6330294307,21415.63,18000.0,3415.63,0.0,0.0,0.0,5207.47,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
3253,25000,25000,25000.0,36,5.32,752.87,5.0,29.0,5.0,1,140000.0,0,5.0,0.0,17.26,0.0,0.0,13.0,0.0,19074,32.5,35.0,0.0,0.0,25613.7029949502,25613.7,25000.0,613.7,0.0,0.0,0.0,21864.13,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3254,12000,12000,12000.0,36,11.99,398.52,4.0,20.0,8.0,0,52000.0,2,5.0,2.0,2.31,0.0,3.0,7.0,1.0,2231,8.5,10.0,0.0,0.0,13155.740901632,13155.74,12000.0,1155.74,0.0,0.0,0.0,9190.52,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
3255,5575,5575,5575.0,36,7.21,172.68,5.0,27.0,11.0,1,30000.0,0,4.0,3.0,25.44,0.0,0.0,7.0,1.0,9803,29.5,22.0,3183.1,3183.1,2787.97,2787.97,2391.9,396.07,0.0,0.0,0.0,172.68,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
3256,3000,2500,751.3494776061659,36,8.32,78.72,5.0,26.0,11.0,1,26796.0,0,5.0,6.0,6.58,2.0,1.0,9.0,0.0,5134,13.7,15.0,0.0,0.0,2833.5328000501,780.31,2500.0,333.53,0.0,0.0,0.0,79.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3257,12925,12925,12925.0,60,22.99,364.29,0.0,4.0,11.0,1,60000.0,1,5.0,2.0,15.4,1.0,2.0,14.0,0.0,7427,70.7,34.0,0.0,0.0,20550.6624705026,20550.66,12925.0,7625.66,0.0,0.0,0.0,6713.09,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3258,15000,15000,15000.0,60,10.42,321.82,4.0,22.0,2.0,0,40000.0,0,3.0,0.0,7.89,0.0,0.0,3.0,0.0,2042,9.7,20.0,0.0,0.0,2065.54,2065.54,0.0,0.0,0.0,2065.54,371.7972,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3259,8000,8000,8000.0,36,11.49,263.78,4.0,20.0,11.0,2,42000.0,2,5.0,2.0,29.05,0.0,0.0,13.0,0.0,75179,62.2,33.0,0.0,0.0,8343.1405203085,8343.14,8000.0,343.14,0.0,0.0,0.0,6.93,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3260,6000,4525,4525.0,36,7.49,140.74,5.0,26.0,5.0,0,26000.0,0,5.0,4.0,19.06,0.0,3.0,13.0,0.0,1527,7.8,25.0,0.0,0.0,4977.7685056937,4977.77,4525.0,452.77,0.0,0.0,0.0,59.03,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3261,15000,15000,15000.0,60,16.99,372.71,2.0,12.0,11.0,1,55000.0,1,3.0,0.0,14.58,0.0,0.0,11.0,2.0,5723,47.7,34.0,0.0,0.0,6266.82,6266.82,2463.42,2838.4,0.0,965.0,173.7,372.71,0.0,1,0,0.0,0.0,0.0,2.0,0.0,0,0,0,1
3262,12000,8175,8175.0,60,13.49,188.07,3.0,19.0,1.0,0,75000.0,0,5.0,13.0,23.58,1.0,0.0,7.0,0.0,11209,57.5,24.0,0.0,0.0,11283.6370465429,11283.64,8175.0,3108.64,0.0,0.0,0.0,187.51,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3263,12000,8075,7950.0,60,11.49,177.55,4.0,21.0,2.0,0,51000.0,2,5.0,2.496101364522417,4.05,0.0,1.0,7.0,0.0,1481,17.6,21.0,0.0,0.0,10509.6899927014,10347.0,8075.0,2434.69,0.0,0.0,0.0,892.54,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3264,18000,11350,11250.0,60,18.91,293.87,0.0,1.0,0.0,0,125000.0,2,5.0,0.0,13.89,0.0,1.0,11.0,0.0,6595,53.6,39.0,0.0,0.0,17624.9000156906,17469.61,11350.0,6274.9,0.0,0.0,0.0,874.31,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3265,10400,10400,10400.0,36,12.59,348.37,3.0,18.0,7.0,1,43600.0,2,5.0,0.0,28.54,0.0,0.0,13.0,0.0,21367,51.6,18.0,0.0,0.0,12167.343705334199,12167.34,10400.0,1767.34,0.0,0.0,0.0,5207.21,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3266,10000,10000,10000.0,60,10.47,214.8,4.0,23.0,11.0,0,65000.0,0,4.0,13.0,21.86,0.0,0.0,13.0,0.0,8292,20.1,19.0,9614.0,9614.0,629.86,629.86,386.0,243.86,0.0,0.0,0.0,214.8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3267,18000,15150,14850.0,60,11.49,333.12,4.0,21.0,5.0,0,40000.0,1,5.0,8.0,22.02,0.0,0.0,20.0,0.0,4193,6.0,28.0,0.0,0.0,19745.2399857544,19354.25,15150.0,4595.24,0.0,0.0,0.0,85.41,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3268,12000,12000,12000.0,60,11.05,261.21,4.0,21.0,11.0,1,72000.0,0,4.0,3.0,26.4,0.0,0.0,15.0,0.0,22484,41.9,29.0,10592.56,10592.56,2336.16,2336.16,1407.44,928.72,0.0,0.0,0.0,261.21,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3269,15950,15950,15950.0,60,16.99,396.32,2.0,12.0,11.0,0,38000.0,0,4.0,2.0,31.02,0.0,0.0,9.0,1.0,12111,74.8,18.0,6563.45,6563.45,16316.25,16316.25,9386.55,6929.7,0.0,0.0,0.0,396.32,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
3270,25000,15700,15675.0,60,14.65,370.63,3.0,17.0,11.0,1,63000.0,1,5.0,0.0,24.93,0.0,1.0,9.0,0.0,20546,62.6,29.0,0.0,0.0,22017.080016419703,21982.02,15700.0,6317.08,0.0,0.0,0.0,3856.21,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3271,21000,21000,21000.0,36,8.49,662.83,4.0,24.0,1.0,0,86000.0,0,5.0,2.0,22.29,0.0,0.0,15.0,0.0,13161,42.5,18.0,0.0,0.0,23736.379932916,23736.38,21000.0,2736.38,0.0,0.0,0.0,4544.64,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3272,14000,14000,14000.0,60,16.99,347.87,2.0,12.0,0.0,0,47320.0,2,3.0,0.0,21.28,0.0,3.0,12.0,0.0,8812,52.5,13.0,0.0,0.0,5351.65,5351.65,1942.5,2205.51,0.0,1203.64,216.6552,347.87,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3273,20000,12950,12950.0,60,13.99,301.26,3.0,17.0,11.0,1,52000.0,1,5.0,0.0,27.76,0.0,3.0,16.0,0.0,8808,27.4,39.0,0.0,0.0,17121.217680745,17121.22,12950.0,4171.22,0.0,0.0,0.0,86.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3274,5000,5000,5000.0,36,14.08,171.09,3.0,17.0,3.0,2,45000.0,2,4.0,2.0,15.58,0.0,0.0,7.0,0.0,5663,39.9,10.0,2585.92,2585.92,3276.8,3276.8,2414.08,862.72,0.0,0.0,0.0,171.09,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3275,30000,30000,30000.0,36,9.44,960.15,4.0,24.0,1.0,0,109000.0,2,4.0,5.0,4.46,0.0,0.0,13.0,0.0,2473,15.4,14.0,20924.19,20924.19,11506.07,11506.07,9075.81,2430.26,0.0,0.0,0.0,960.15,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3276,2000,2000,2000.0,36,8.24,62.9,4.0,24.0,8.0,1,34560.0,0,4.0,3.0,7.4,0.0,1.0,8.0,0.0,5911,17.0,18.0,893.42,893.42,1319.98,1319.98,1106.58,213.4,0.0,0.0,0.0,62.9,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3277,22000,15075,14875.0,60,9.99,320.23,4.0,21.0,4.0,1,112000.0,1,5.0,0.0,4.84,0.0,2.0,12.0,0.0,18495,19.8,24.0,0.0,0.0,18016.2129238821,17777.19,15075.0,2941.21,0.0,0.0,0.0,641.38,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3278,10000,10000,10000.0,36,10.33,324.23,4.0,24.0,11.0,1,110000.0,2,4.0,2.0,9.92,1.0,0.0,11.0,0.0,21884,52.1,16.0,9279.39,9279.39,966.95,966.95,720.61,246.34,0.0,0.0,0.0,324.23,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3279,20000,13900,13900.0,36,15.81,487.38,3.0,16.0,2.0,1,40000.0,1,5.0,0.0,18.18,1.0,1.0,15.0,0.0,13141,64.2,28.0,0.0,0.0,17144.9969119317,17145.0,13900.0,3245.0,0.0,0.0,0.0,5461.66,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3280,6800,5350,5325.0,36,6.17,163.17,5.0,27.0,7.0,1,45000.0,0,5.0,0.0,22.99,0.0,1.0,7.0,0.0,21160,66.5,29.0,0.0,0.0,5862.194934200799,5834.8,5350.0,512.19,0.0,0.0,0.0,975.32,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3281,7500,5775,1298.614267365842,36,12.54,193.31,3.0,15.0,11.0,1,98000.0,0,2.0,0.0,12.33,0.0,4.0,19.0,0.0,26390,43.0,34.0,0.0,0.0,6958.961936953,1353.55,5775.0,1183.96,0.0,0.0,0.0,193.74,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3282,3000,2000,677.63,36,10.33,64.85,4.0,22.0,3.0,0,22000.0,0,5.0,6.0,9.0,0.0,1.0,13.0,0.0,8935,27.8,15.0,0.0,0.0,2334.3742422954,713.12,1999.99,334.38,0.0,0.0,0.0,64.63,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3283,10075,10075,10075.0,36,13.98,344.25,3.0,19.0,6.0,0,31000.0,0,5.0,2.0,23.31,2.0,0.0,9.0,0.0,4064,34.2,20.0,0.0,0.0,12400.18,12400.18,10075.0,2325.18,0.0,0.0,0.0,1039.93,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3284,16000,16000,16000.0,36,11.14,524.89,4.0,23.0,5.0,1,100000.0,0,5.0,0.0,20.81,0.0,1.0,12.0,0.0,22600,76.6,15.0,0.0,0.0,17088.61,17088.61,16000.0,1088.61,0.0,0.0,0.0,13414.38,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3285,16500,11925,11900.0,60,15.57,287.28,2.0,10.0,6.0,1,62400.0,2,5.0,0.0,13.58,0.0,1.0,9.0,0.0,16675,83.0,24.0,0.0,0.0,17236.381433683502,17200.25,11925.0,5311.38,0.0,0.0,0.0,286.86,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3286,17600,11575,11575.0,60,11.12,252.37,4.0,22.0,4.0,0,105000.0,1,5.0,2.0,24.29,0.0,3.0,14.0,0.0,21250,35.5,22.0,0.0,0.0,15141.54644714,15141.55,11575.0,3566.55,0.0,0.0,0.0,251.71,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3287,9000,9000,9000.0,36,15.02,312.08,3.0,17.0,2.0,0,29000.0,2,4.0,0.0,7.7,0.0,1.0,12.0,0.0,8022,62.2,12.0,7550.46,7550.46,2190.37,2190.37,1449.54,740.83,0.0,0.0,0.0,312.08,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
3288,20975,13575,13550.0,60,17.58,341.63,2.0,11.0,5.0,1,44000.0,1,5.0,2.0,18.79,0.0,0.0,13.0,1.0,20657,79.4,21.0,0.0,0.0,18112.4608655718,18079.1,13575.0,4537.46,0.0,0.0,0.0,9245.21,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
3289,25000,25000,25000.0,36,7.84,781.57,5.0,26.0,11.0,1,40000.0,0,4.0,3.0,46.35,0.0,0.0,33.0,0.0,31398,53.0,51.0,21231.81,21231.81,4667.64,4667.64,3768.19,899.45,0.0,0.0,0.0,781.57,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3290,7225,5300,0.0,36,14.18,181.61,1.0,9.0,8.0,0,54996.0,0,2.0,0.0,10.04,0.0,3.0,4.0,0.0,3729,70.4,12.0,0.0,0.0,5362.63,0.0,5300.0,62.63,0.0,0.0,0.0,5362.64,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3291,5000,3000,212.18,36,8.32,94.46,5.0,26.0,3.0,0,82000.0,0,5.0,2.0,8.34,0.0,0.0,3.0,0.0,5688,69.3,8.0,0.0,0.0,3398.315666828199,219.9,3000.0,398.32,0.0,0.0,0.0,281.44,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
