id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,9700,6700,1100.004432555804, 36 months,11.34,220.43,C,C2,BATTAGLIA OUTLET INC,1 year,RENT,28000.0,Not Verified,Apr-2008,Charged Off,n,,"I have an apportunity to take over a running profitable kiosk in Sawgrass Mills Mall Florida,selling general gift items and jewerly. The current owner is motivated to sell due to health issues,the kiosk is been in business since Marsh 2007 and I have been watching its sales every single day!! it is making an average monthly income of over $16000, last Christmas 2007 ,the profit in December alone was $45000.. it could have been much better if the owner was available at all time!!( he had to open late and close early sometimes when it was too busy). As the business is  a turn key and already running,The amount of $9700 borrowed will be used as follows: -$2500 will cover  rent , deposit paid by owner. -$7000 will cover inventory cost, to add a new display for jewerly to improve sales,advertisement and small start up expenses. I am very motivated,I have business experience in the same Mall back in 2002-2004 and my Goal is to start my own business again,work harder and I will be able to pay off the loan in Christmas 2008!!if not sooner... Please do not hesitate to contact me with any question. Thank you for your time and help.",major_purchase,Take over a profitable small business@@,333xx,FL,23.14,0.0,Sep-2001,1.0,,,12.0,0.0,95,0.8,17.0,f,0.0,0.0,3282.22,537.84,2339.01,745.75,0.0,197.46,1.98,Jun-2009,220.43,,Oct-2016,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11200,6200,3376.92, 36 months,9.76,199.36,B,B2,retired from state of florida,10+ years,OWN,36000.0,Not Verified,Apr-2008,Fully Paid,n,,requesting loan in order to pay off on of my credit cards with high interest rate of 27.39% . payments are never late and upto date.  monthly payment is about $400 and although i have never been late i would really appreciate having a smaller monthly payment and rate. i recently retired from the state of florida after 35 years.  i can make the payments with no problem but the high interest rate seems unfair since i am never late with the paymant and in good standing. thanks,credit_card,high interest rate credit card ,323xx,FL,16.8,0.0,Apr-1980,0.0,,,5.0,0.0,16101,75.6,10.0,f,0.0,0.0,7176.9006401202005,3825.0,6200.0,976.91,0.0,0.0,0.0,Apr-2011,207.46,,Feb-2018,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,7000,1780.77, 36 months,11.03,229.28,C,C1,self employed,10+ years,OTHER,32000.0,Not Verified,Apr-2008,Fully Paid,n,,"Four years ago an investor put some money into my house at a time when I was planning to sell within a year and a half or two.  I have since changed my mine and have decided to stay in the house; she would like a lump sum repayment, and I would like to increase my own equity in the house.    The house, which was appraised at $160,000 in 2004 now has a probable value of $180,000-$190,000, based on comparable sales in the neighborhood.  In  addition to living in the house I rent out rooms, which generates an annual income of $17,000, enough to cover the mortgage, taxes, insurance and a large portion of the utilities.  Given those factors, I would rather hold onto the house than sell at this time.",other,Buy out an investor,274xx,NC,0.38,3.0,Jan-1981,0.0,9.0,,6.0,0.0,10,0.4,11.0,f,0.0,0.0,8253.673176119699,1981.88,7000.0,1253.68,0.0,0.0,0.0,Apr-2011,239.88,,Apr-2011,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,7000,5228.09, 36 months,8.32,220.39,A,A4,Choice Education and Development,10+ years,RENT,54996.0,Not Verified,Apr-2008,Fully Paid,n,,Loan to pay off high interest credit card debt as well as surgical procedures performed in the last year.,debt_consolidation,Debt Relief,850xx,AZ,9.58,0.0,Feb-1996,1.0,,,10.0,0.0,9304,24.7,22.0,f,0.0,0.0,7934.0248999154,5884.48,6999.99,934.03,0.0,0.0,0.0,Apr-2011,248.63,,Apr-2011,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,5000,2000.0, 36 months,10.08,161.53,B,B3,Buffalo Board of Education,6 years,OWN,44500.0,Not Verified,Apr-2008,Fully Paid,n,,I am seeking a bridge loan to help me purchase a new property while I am waiting for another property to close ,other,Bridge Loan for Real Estate investment,142xx,NY,11.73,0.0,Dec-1995,1.0,,,3.0,0.0,5171,44.2,9.0,f,0.0,0.0,5405.373890981599,2162.15,5000.0,405.37,0.0,0.0,0.0,Mar-2009,3791.8,,Mar-2009,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24000,14000,7774.992363708346, 36 months,16.08,492.76,F,F2,U.S. Federal Government,10+ years,MORTGAGE,105900.0,Verified,Apr-2008,Charged Off,n,,"I request 24,000 to help pay for college costs for myself and my wife.  We both have Bachelors Degrees and we are both working on our Masters.  This money will be used to pay living expenses during the next 12 - 18 months while we go to school.  We both work, me full time and her part time.  She is a full time student and I am part time student.",educational,Education,322xx,FL,20.39,0.0,Jan-1991,1.0,,,21.0,0.0,33627,74.7,61.0,f,0.0,0.0,10347.96,5727.43,7312.93,3034.42,0.0,0.61,0.0,Feb-2010,45.99,,Feb-2017,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,5000,1700.000761333793, 36 months,10.71,163.01,B,B5,Bali House Furnishings,1 year,RENT,50000.0,Not Verified,Apr-2008,Charged Off,n,,"I'm an importer. I have a retail store front in Hermosa Beach, CA. I build and import fine furnishings from from Indonesia. I've been open for 1 year and I need more inventory to keep selling well. $25,000 would be ideal, but with $10,000 I can manage a container load of unique products.",other,Inventory Purchase,902xx,CA,9.58,0.0,Mar-1994,1.0,62.0,,3.0,0.0,854,71.2,8.0,f,0.0,0.0,5851.360000000002,1986.17,3295.39,775.07,14.981596221111,1765.920000000003,618.05,May-2010,163.01,,Mar-2018,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,6000,3748.8635886542497, 36 months,13.55,203.76,D,D4,FSC Company,10+ years,RENT,82000.0,Verified,Apr-2008,Fully Paid,n,,"My Dad was severly ill a couple of years ago and I fell into the credit card trap and they are gouging me.  I have already paid off Discover (29.9% interest!) with a prior Lending Club loan and now want to do Chase (almost as bad!).   I am employed as a programmer/consultant for a major Fortune 500 blue chip corporation and have been now for going on 13 years. Being in the financial area,  employment prospects are very steady, even with the recession, in that accounting systems are even more critical to be maintained and improved.  Thanks for your help and consideration in helping me get out of these traps that these big greedy incompetent banks have set. ",credit_card,Pay off Chase cards,606xx,IL,18.74,1.0,Apr-1992,1.0,23.0,,9.0,0.0,16888,51.8,18.0,f,0.0,0.0,7332.948200770701,4555.83,6000.0,1332.95,0.0,0.0,0.0,Mar-2011,424.32,,Apr-2012,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,7000,5547.838868566052, 36 months,17.03,249.68,F,F5,State LLC,6 years,OTHER,97000.0,Verified,Apr-2008,Fully Paid,n,,"I am requesting a loan for extensive dental work.  I have a temporary bridge, and must get a permanent one as soon as possible.  The dental work is costly and I am hoping to avoid bank financing with 25% interest rates.  ",medical,Extensive Dental Work Needed,303xx,GA,16.53,3.0,Jan-1994,3.0,5.0,,8.0,0.0,1349,8.3,18.0,f,0.0,0.0,8988.1828767977,7117.72,7000.0,1988.18,0.0,0.0,0.0,Apr-2011,262.49,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10400,5400,1290.7454325793901, 36 months,11.66,178.49,C,C3,Target Corporation,2 years,RENT,57300.0,Not Verified,Apr-2008,Fully Paid,n,,"I consolidated my cards about 2 months ago, and just heard about this site.  I am looking to lower the interest rate I am paying.",debt_consolidation,Credit Cards,554xx,MN,15.92,1.0,Nov-1995,0.0,6.0,,4.0,0.0,3037,76.8,22.0,f,0.0,0.0,6425.2812166229,1446.21,5400.0,1025.28,0.0,0.0,0.0,Apr-2011,183.5,,Apr-2011,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,2475,1875.0018046474868, 36 months,13.24,83.68,D,D3,Windsor Nissan,< 1 year,RENT,50000.0,Verified,Apr-2008,Charged Off,n,,I am trying to improve my credit score. My score has been improving but I need to lower my usage on my credit cards to boost my score. I appreciate your assistance.,debt_consolidation,Help me inprove my credit score!,085xx,NJ,17.77,0.0,Dec-1994,3.0,,89.0,17.0,1.0,17807,81.3,36.0,f,0.0,0.0,836.8,633.4,590.5,243.4,0.0,2.9,0.0,Feb-2009,83.68,,Feb-2017,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,5150,2199.995867810818, 36 months,11.66,170.22,C,C3,,< 1 year,MORTGAGE,35280.0,Not Verified,Apr-2008,Charged Off,n,,"The purpose of this loan is to reduce monthly credit card payments and in some instances payoff the debt while continuing current investment strategies as advised. Additionally, the loan will allow me to build up the much needed 6 to 12 months of emergency reserve funds. ",debt_consolidation,Monthly Debt Relief/Investing/Saving,392xx,MS,17.69,1.0,Jun-1997,2.0,19.0,,6.0,0.0,12110,30.2,18.0,f,0.0,0.0,1702.2,725.28,1253.0,445.5,0.0,3.7,0.0,Feb-2009,170.22,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13000,8800,3250.0, 36 months,11.97,292.16,C,C4,ATLANATA BONDED WAREHOUSE,10+ years,MORTGAGE,50000.0,Not Verified,Apr-2008,Fully Paid,n,,I would like to pay off all my credit cards.,debt_consolidation,Good-Bye Credit Cards,300xx,GA,8.14,0.0,Jul-1989,2.0,,106.0,7.0,1.0,8243,37.0,25.0,f,0.0,0.0,10419.05,3848.0,8800.0,1619.05,0.0,0.0,0.0,Sep-2010,273.43,,Sep-2010,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,8950,8062.66, 36 months,9.76,287.79,B,B2,The Ohio State Universtiy,9 years,MORTGAGE,45000.0,Not Verified,Apr-2008,Fully Paid,n,,"Currently, I have an $11,000 loan @ 24% intrest and would like obtain a lower intrest rate.  - -Credit Rating- Good  - -Job Position - Good  ",debt_consolidation,Dack Loan Requet,432xx,OH,7.6,1.0,Sep-1989,1.0,18.0,,6.0,0.0,0,0.0,32.0,f,0.0,0.0,10360.1775145334,9308.86,8949.99,1410.19,0.0,0.0,0.0,Apr-2011,309.3,,Apr-2011,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16800,6350,5106.36, 36 months,9.76,204.19,B,B2,Justin Calhoun Photography,4 years,MORTGAGE,65000.0,Not Verified,Apr-2008,Fully Paid,n,,"I need a new roof and deck on my home.  I also have a nagging credit card balance I've been chipping away at.  I can pay for most of the contract work, but I would like to get started.  I would like to get the work done, get the credit card under a low rate, and move on.",home_improvement,Home Improvement/Debt Consolidation,770xx,TX,13.79,0.0,Mar-1986,4.0,,,12.0,0.0,14102,35.4,28.0,f,0.0,0.0,7350.4954685967,5874.66,6349.99,1000.5,0.0,0.0,0.0,Apr-2011,214.36,,Apr-2011,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,8050,6210.26, 36 months,12.29,268.5,C,C5,IBM,1 year,RENT,112500.0,Not Verified,Apr-2008,Fully Paid,n,,"I would like to use the loan to consolidate my credit card debt and speed up paying it off at a lower rate.    The lion's share of the debt was incurred while I was in graduate school getting my MBA and was forced to use my credit cards when my spouse became unemployed.  Fortunately, since graduating in 2006, we are in a much better situation and are both employed in good jobs.  Paying off this debt more quickly would allow us to save for our first home and children.",debt_consolidation,Consolidate credit card debt,029xx,RI,3.07,2.0,May-1995,0.0,18.0,,3.0,0.0,18673,66.7,7.0,f,0.0,0.0,9665.6338081012,7411.16,8050.0,1615.64,0.0,0.0,0.0,Apr-2011,283.02,,Apr-2011,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,5200,2075.0, 36 months,12.92,175.01,D,D2,"GSL Properties, Inc.",5 years,RENT,83000.0,Not Verified,Apr-2008,Fully Paid,n,,"I am working on becoming debt free.  My initial step has been to cut up the two credit cards in my possession.  This loan would be used to pay off the balance of these two accounts.  The interest rate on both accounts is in excess of the interest rate of this loan, if loan is approved.  At this point, I am paying a little above the minimum payment due on both accounts and am not reducing the balance by much.",debt_consolidation,Debt Consolidation Loan,972xx,OR,14.24,0.0,Jun-1984,0.0,64.0,,11.0,0.0,56002,73.8,26.0,f,0.0,0.0,5564.507351653399,2220.45,5200.0,364.51,0.0,0.0,0.0,Nov-2008,4515.29,,Oct-2008,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,9775,7264.87, 36 months,10.08,315.78,B,B3,American Airlines,10+ years,MORTGAGE,140000.0,Not Verified,Apr-2008,Fully Paid,n,,Consolidate,credit_card,T-3,201xx,VA,2.74,0.0,Feb-1992,0.0,,,12.0,0.0,28332,51.0,18.0,f,0.0,0.0,11368.0648841824,8373.54,9775.0,1593.07,0.0,0.0,0.0,Apr-2011,335.37,,Nov-2013,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,11400,9425.0, 36 months,13.87,388.91,D,D5,EMC Mortgage Corporation,10+ years,RENT,60000.0,Verified,Apr-2008,Fully Paid,n,,"Currently, my FICO score is 680, which exceeds the normal average.  I would like to maintain and improve this score coupled with reducing my debt cost per month.  I've been in the financial industry for 20 years plus and know the importance of maintaining a high credit score.  My credit score speaks for itself and I consider myself a minimal risk.  Regards,  Clyde W. Williams Jr.",debt_consolidation,reduce interest rate and interest cost,750xx,TX,24.48,0.0,Jul-1980,0.0,24.0,,16.0,0.0,44293,73.6,39.0,f,0.0,0.0,14000.5728178828,11575.04,11400.0,2600.57,0.0,0.0,0.0,Apr-2011,410.03,,Apr-2011,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,9500,7500.0, 36 months,10.08,306.9,B,B3,Self-Employed,1 year,MORTGAGE,95000.0,Not Verified,Apr-2008,Fully Paid,n,,"The purpose of the loan is to provide down-payment assistance and working capital funds for a pending acquisition of an existing 22-year old business.  The business provides at-risk homeowners options to prevent foreclosure and keep their homes through lender negotiations.  The current owners are retiring due to their age and health.  The working capital portion of the funds will be used to improve processes and systems.  The business has not fully utilized current technology and I intend to convert certain manual processes to automated ones, increasing efficiency.  This increase in efficiency will translate into increased productivity, revenues and net income.  I have been a self-employed CPA since 2006, assisting clients in a variety of accounting and financial projects.  My wife is a Director in an IT department of a large publicly-traded company, and will continue to be a secondary source of income.  After reviewing several other businesses, this was the first opportunity that met both of our approvals.  The sellers are extremely supportive of this transaction.  Throughout the sales process, they have been extremely selective.  They met and rejected 46 other potential buyers before telling my wife and me that I was the first person that they felt comfortable to continue the business.  Additionally, they are providing ongoing consulting services for 3-6 months after the close date. ",other,Seeking Down Payment and Working Capital,370xx,TN,3.36,0.0,Oct-1996,0.0,,,7.0,0.0,16098,22.8,20.0,f,0.0,0.0,10854.7856001445,8569.57,9500.0,1354.79,0.0,0.0,0.0,Apr-2010,3809.65,,Apr-2010,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,7275,5250.0000825316465, 36 months,11.66,240.46,C,C3,Sonora Quest Laboratories,< 1 year,RENT,54912.0,Not Verified,Apr-2008,Charged Off,n,,"I am trying to get out of debt and currently owe balances with up to 27% interest rates.  These were accumulated while I was trying to get through school, not frivolous or reckless spending habits.  The credit card companies keep increasing the rates even though I make full payments on time to each and every one of them, and at the current interest rates I will never be able to pay them off.  I plan to close all the accounts except my Wells Fargo Overdraft Protection Account, which I will keep for emergencies and obviously, for overdraft protection.",credit_card,Credit Card Payoff Loan,853xx,AZ,16.91,0.0,Dec-1994,0.0,27.0,,6.0,0.0,17581,98.2,25.0,f,0.0,0.0,2885.52,2080.11,2143.39,733.61,0.0,8.52,0.0,Apr-2009,240.46,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,5775,4035.26, 36 months,12.29,192.62,C,C5,NYSDOT,4 years,MORTGAGE,97200.0,Not Verified,Apr-2008,Fully Paid,n,,Debt Consolidation,debt_consolidation,Debt Consolidation,142xx,NY,19.7,0.0,Oct-1995,1.0,,,13.0,0.0,13685,46.7,27.0,f,0.0,0.0,6934.039437210699,4799.64,5775.0,1159.04,0.0,0.0,0.0,Apr-2011,200.64,,Jan-2016,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15600,7850,6575.0, 36 months,11.97,260.62,C,C4,putnam lexus,2 years,MORTGAGE,180000.0,Not Verified,Apr-2008,Fully Paid,n,,consolidate all three current oustanding credit card accounts. I would like to payoff this loan in 10 months or less.,debt_consolidation,safemoney,951xx,CA,6.65,0.0,Jul-1997,3.0,39.0,,14.0,0.0,20237,24.4,28.0,f,0.0,0.0,9189.16,7696.71,7850.0,1339.16,0.0,0.0,0.0,Apr-2010,3195.23,,May-2018,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,23575,18600,16050.0, 36 months,14.5,640.24,E,E2,Cleveland Country Club,3 years,RENT,75000.0,Verified,Apr-2008,Fully Paid,n,,"Last year I started a boarding tennis academy (www.scoben.com) for a small group of young junior tennis players interested in working towards making the professional tour. I went to several banks for a business start-up loan, but to no avail. To get the business up and started, I had to resort to credit cards to provide the capital to get the business going.  I had as many as 12 players in the academy in the fall. Due to economic hardship for parents of a couple of the players and injuries, I have dropped to a current level of five players with five more to start the fall of 2008. In the mean time, losing those players who began last fall has cost me almost $25,000 in revenue for Spring 2008. Despite that loss, I have averaged almost $7000 of gross revenue per month over the past three months. With the higher interst rates, I would like to pay off the four cards with a balance of $23,575 with a consolidated loan, thus lowering my monthly payment and reducing the amount of cost to the start-up of the company.   I have a base salary of $35,000 from the facility that I am based out of and had commissions paid in the amount of $6600 in January and $9000 in February. My gross income for 2007 was $85,000 with a base salary of $20,000 and commissions of $65,000 for the year.   If you notice on my credit report, I have not missed a payment on any debt. I wish to keep it that way and am looking for a loan to consolidate some of the monthly payments and reduce the total amount of my long-term debt. I hope to find someone to help me achieve my financial goals. ",credit_card,Pay Off CC Debt Used to Start Business,281xx,NC,22.74,0.0,Nov-1991,0.0,80.0,,10.0,0.0,32682,96.1,26.0,f,0.0,0.0,23048.5094054163,19888.67,18600.0,4448.51,0.0,0.0,0.0,Apr-2011,653.09,,Oct-2018,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,10400,6250.001368716688, 36 months,10.71,339.06,B,B5,NYC Department of Education,6 years,RENT,52610.0,Not Verified,Apr-2008,Charged Off,n,,"Prior to becoming an elementary school teacher, I incurred credit card debt while attempting to start a business and taking care of a sick grandmother.  I am very responsable with making sure that I pay all of my bills on time, however I currently have a 25% and 26% interest rate because of one late payment.  With a Bank of America card of mine, I didn't realize that the due date listed was on the weekend and when I went to pay, the transaction was listed as the following business day and therefore a late payment.  Anyway, I would like to pay off this debt but need to do so at a lower interest rate.  I could EASILY pay off the $18,000 debt at the rate listed by the Lending Club at 11.4% APR, 36-Months at $586.83 a month.  Thank you for your help!",debt_consolidation,Debt consolidation,100xx,NY,15.6,0.0,Dec-1997,0.0,,,6.0,0.0,19859,63.4,19.0,f,0.0,0.0,5050.38,3032.68,3649.93,1090.75,0.0,309.7,3.23,Jun-2009,339.06,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,7850,3799.999312379593, 36 months,13.24,265.41,D,D3,los angeles county fire department,10+ years,MORTGAGE,200000.0,Not Verified,Apr-2008,Charged Off,n,,"looking to secure startup capital for a micro-winery franchise.  Most of my capital is accounted for in the form of franchise fees, inventory, and tenant improvements.  Here is a link for the franchise website:  http://www.winenotinternational.com/",other,need startup capital for micro-winery ,917xx,CA,15.62,0.0,May-1995,3.0,,,12.0,0.0,36293,62.3,47.0,f,0.0,0.0,2754.1,1331.13,1877.01,861.52,14.90425531915,0.66,0.0,Jul-2009,103.4,,Feb-2017,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,18175,14903.25, 36 months,10.08,587.14,B,B3,Emergency Medical Associate,2 years,MORTGAGE,225000.0,Verified,Apr-2008,Fully Paid,n,,I currently have the opportunity to become a partner in my company but will require investment funds to do so.  ,major_purchase,Partnership,070xx,NJ,4.51,0.0,Apr-1993,0.0,,,9.0,0.0,2527,39.5,39.0,f,0.0,0.0,21137.0361894575,17231.66,18175.0,2962.04,0.0,0.0,0.0,Apr-2011,621.31,,Mar-2011,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
