id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,8250,8250,8250.0, 36 months,14.16,282.61,C,C2,Engagement Manager,5 years,RENT,72000.0,Source Verified,May-2014,Fully Paid,n,,,credit_card,Credit card refinancing,900xx,CA,17.62,0.0,Sep-2002,2.0,,,16.0,0.0,11638,71.8,27.0,f,0.0,0.0,10204.2512273699,10204.25,8250.0,1939.25,15.0000000186,0.0,0.0,May-2017,297.9,,Apr-2018,0.0,,1,Individual,,,,0.0,0.0,46790.0,,,,,,,,,,,,16200.0,,,,5.0,2924.0,4164.0,73.5,0.0,0.0,139.0,79.0,2.0,2.0,0.0,2.0,,2.0,,0.0,6.0,7.0,6.0,7.0,18.0,8.0,9.0,7.0,16.0,0.0,0.0,0.0,5.0,100.0,50.0,0.0,0.0,68313.0,46790.0,15700.0,52113.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5500,5500,5500.0, 36 months,15.31,191.5,C,C2,Macy's Inc.,7 years,MORTGAGE,26447.9,Not Verified,Feb-2013,Fully Paid,n,,  Borrower added on 01/24/13 > If I am approved for the loan l plan to pay off a few high interest credit cards. I wish to improve my credit rating and lowerig the amount of interest that I am paying out.<br>,debt_consolidation,Debt consolidation,452xx,OH,18.83,3.0,Sep-1994,0.0,19.0,,11.0,0.0,7682,91.5,16.0,f,0.0,0.0,6893.7874172035,6893.79,5500.0,1393.79,0.0,0.0,0.0,Feb-2016,191.28,,Feb-2019,0.0,19.0,1,Individual,,,,0.0,0.0,10551.0,,,,,,,,,,,,8400.0,,,,0.0,1055.0,636.0,68.2,0.0,0.0,223.0,94.0,76.0,76.0,0.0,79.0,,,,0.0,2.0,7.0,2.0,4.0,6.0,8.0,10.0,7.0,11.0,0.0,0.0,3.0,0.0,62.0,50.0,0.0,0.0,14395.0,10551.0,2000.0,5995.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,21600,21600,21600.0, 36 months,8.9,685.87,A,A5,Production Control Specialist,5 years,OWN,96895.0,Verified,Jan-2014,Charged Off,n,,  Borrower added on 01/15/14 > We are consolidating our credit card debt into a more manageable lump sum.   This is a key strategy in our plan to become debt free.<br>,credit_card,Credit card refinancing,984xx,WA,8.56,0.0,Mar-1994,1.0,69.0,,8.0,0.0,10948,29.4,21.0,w,0.0,0.0,17900.28,17900.28,7146.24,1770.07,0.0,8983.97,1617.1146,Feb-2015,685.87,,Jan-2015,0.0,,1,Individual,,,,0.0,0.0,28317.0,,,,,,,,,,,,37300.0,,,,4.0,3540.0,406.0,95.7,0.0,0.0,130.0,238.0,9.0,3.0,4.0,9.0,69.0,3.0,69.0,0.0,2.0,5.0,2.0,4.0,9.0,6.0,8.0,5.0,8.0,0.0,0.0,0.0,3.0,90.5,100.0,0.0,0.0,55351.0,28317.0,9500.0,18051.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,30000,30000.0, 36 months,7.89,938.57,A,A5,professor,10+ years,MORTGAGE,170000.0,Source Verified,Mar-2016,Current,n,,,debt_consolidation,Debt consolidation,117xx,NY,31.37,0.0,Sep-1991,2.0,,,11.0,0.0,59190,64.8,34.0,w,935.44,935.44,32893.04,32893.04,29064.56,3828.48,0.0,0.0,0.0,Feb-2019,938.57,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,332853.0,1.0,1.0,0.0,1.0,24.0,23061.0,26.0,1.0,2.0,16442.0,57.0,91400.0,3.0,13.0,3.0,3.0,30259.0,27107.0,66.7,0.0,0.0,152.0,294.0,3.0,3.0,4.0,27.0,,3.0,,0.0,6.0,6.0,6.0,13.0,8.0,7.0,21.0,7.0,11.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,453847.0,119294.0,81400.0,64773.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13700,13700,13700.0, 36 months,11.99,454.98,B,B3,Customer Service,< 1 year,MORTGAGE,30500.0,Verified,Apr-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,160xx,PA,16.37,0.0,Oct-1993,0.0,46.0,,9.0,0.0,10221,43.9,22.0,w,0.0,0.0,16261.46,16261.46,13700.0,2561.46,0.0,0.0,0.0,Oct-2016,3522.02,,Aug-2018,0.0,,1,Individual,,,,0.0,0.0,10221.0,,,,,,,,,,,,23300.0,,,,1.0,1278.0,8425.0,44.6,0.0,0.0,246.0,178.0,21.0,21.0,0.0,21.0,,,46.0,0.0,3.0,7.0,3.0,7.0,6.0,9.0,16.0,7.0,9.0,0.0,0.0,0.0,0.0,95.5,0.0,0.0,0.0,23300.0,10221.0,15200.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000.0, 60 months,10.49,257.87,B,B3,Banker/Investment Rep,1 year,MORTGAGE,60000.0,Source Verified,Aug-2016,Fully Paid,n,,,debt_consolidation,Debt consolidation,484xx,MI,11.82,0.0,Sep-2006,2.0,,,7.0,0.0,10874,39.8,24.0,f,0.0,0.0,12244.020000286499,12244.02,12000.0,244.02,0.0,0.0,0.0,Oct-2016,11993.14,,Oct-2016,0.0,,1,Individual,,,,0.0,0.0,150568.0,1.0,2.0,0.0,0.0,25.0,13957.0,64.0,2.0,4.0,6111.0,51.0,27300.0,2.0,1.0,10.0,5.0,21510.0,16180.0,39.9,0.0,0.0,119.0,110.0,5.0,5.0,1.0,5.0,,1.0,,0.0,2.0,3.0,3.0,9.0,7.0,4.0,15.0,3.0,7.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,175192.0,24831.0,26900.0,21792.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000.0, 36 months,10.41,389.53,B,B3,Executive Director,5 years,RENT,73000.0,Verified,Feb-2018,Fully Paid,n,,,credit_card,Credit card refinancing,806xx,CO,12.13,0.0,Dec-2004,0.0,67.0,,7.0,0.0,15791,90.2,40.0,w,0.0,0.0,13063.629488337,13063.63,12000.0,1063.63,0.0,0.0,0.0,Feb-2019,9157.92,,Feb-2019,0.0,80.0,1,Individual,,,,0.0,0.0,477021.0,1.0,2.0,0.0,4.0,16.0,49932.0,80.0,2.0,2.0,8854.0,87.0,17500.0,0.0,3.0,2.0,7.0,68146.0,1709.0,90.2,0.0,0.0,149.0,158.0,8.0,2.0,1.0,8.0,67.0,4.0,67.0,1.0,4.0,4.0,4.0,10.0,25.0,4.0,14.0,4.0,7.0,0.0,0.0,0.0,3.0,94.9,100.0,0.0,0.0,474518.0,65723.0,17500.0,45178.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9000,9000,8950.0, 36 months,13.98,307.52,C,C1,Vice President,2 years,RENT,232000.0,Verified,Feb-2014,Fully Paid,n,,,credit_card,Credit card refinancing,774xx,TX,18.31,1.0,Jun-2002,1.0,0.0,,13.0,0.0,28474,88.7,25.0,f,0.0,0.0,11070.331462583601,11008.83,9000.0,2070.33,0.0,0.0,0.0,Feb-2017,307.13,,Feb-2019,0.0,,1,Individual,,,,1.0,0.0,192656.0,,,,,,,,,,,,32100.0,,,,2.0,16055.0,3526.0,89.0,0.0,4296.0,126.0,116.0,19.0,19.0,0.0,19.0,,6.0,,0.0,4.0,4.0,5.0,9.0,13.0,6.0,10.0,4.0,12.0,0.0,1.0,0.0,0.0,95.8,100.0,0.0,0.0,300504.0,192656.0,32000.0,230042.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8000,8000,8000.0, 36 months,17.09,285.59,D,D1,Driver,< 1 year,MORTGAGE,52990.0,Source Verified,Nov-2017,Fully Paid,n,,,credit_card,Credit card refinancing,146xx,NY,6.7,2.0,Dec-2003,1.0,18.0,95.0,13.0,1.0,7377,47.3,26.0,f,0.0,0.0,8305.0293200607,8305.03,8000.0,305.03,0.0,0.0,0.0,Feb-2018,8027.04,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,65016.0,2.0,0.0,0.0,2.0,23.0,0.0,,6.0,11.0,4256.0,47.0,15600.0,1.0,0.0,2.0,14.0,5001.0,3809.0,59.9,0.0,0.0,135.0,167.0,1.0,1.0,3.0,4.0,18.0,3.0,18.0,0.0,5.0,9.0,6.0,8.0,5.0,12.0,18.0,9.0,13.0,0.0,0.0,0.0,6.0,92.3,33.3,1.0,0.0,74600.0,7377.0,9500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15500,15500,15500.0, 36 months,7.46,481.87,A,A4,Information Analyst,10+ years,RENT,63000.0,Source Verified,May-2018,Current,n,,,credit_card,Credit card refinancing,295xx,SC,20.5,0.0,Jun-2008,0.0,,,10.0,0.0,11966,70.8,17.0,w,11942.85,11942.85,4330.41,4330.41,3557.15,773.26,0.0,0.0,0.0,Feb-2019,481.87,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,39273.0,1.0,2.0,0.0,1.0,23.0,27307.0,41.0,2.0,3.0,2615.0,65.0,16900.0,0.0,0.0,0.0,4.0,3927.0,2948.0,72.4,0.0,0.0,97.0,119.0,5.0,5.0,0.0,5.0,,,,0.0,6.0,8.0,6.0,10.0,4.0,8.0,13.0,8.0,10.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,58948.0,39273.0,10700.0,42048.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,20000,20000,20000.0, 36 months,13.99,683.46,C,C3,Owner,10+ years,MORTGAGE,90000.0,Source Verified,Apr-2017,Charged Off,n,,,debt_consolidation,Debt consolidation,309xx,GA,14.63,0.0,Mar-1990,0.0,25.0,53.0,7.0,1.0,1951,72.3,13.0,w,0.0,0.0,652.37,652.37,450.29,202.08,0.0,0.0,0.0,May-2017,683.46,,May-2017,0.0,,1,Individual,,,,0.0,634.0,75462.0,0.0,3.0,2.0,2.0,7.0,15531.0,64.0,0.0,1.0,1112.0,66.0,2700.0,0.0,1.0,2.0,3.0,10780.0,749.0,72.3,0.0,0.0,190.0,142.0,17.0,7.0,2.0,17.0,,3.0,,0.0,2.0,2.0,2.0,3.0,8.0,2.0,3.0,2.0,7.0,0.0,0.0,0.0,2.0,84.6,50.0,0.0,1.0,134887.0,17482.0,2700.0,52748.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 36 months,15.02,346.76,C,C3,Repayment Processing Supervisor,7 years,MORTGAGE,39000.0,Verified,Oct-2018,Current,n,,,debt_consolidation,Debt consolidation,379xx,TN,21.78,0.0,Sep-2006,0.0,,,5.0,0.0,4858,79.6,18.0,w,9096.84,9096.84,1382.88,1382.88,903.16,479.72,0.0,0.0,0.0,Feb-2019,346.76,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,25788.0,2.0,2.0,1.0,2.0,9.0,20930.0,82.0,2.0,2.0,3413.0,81.0,6100.0,0.0,2.0,1.0,4.0,5158.0,1242.0,79.6,0.0,0.0,145.0,75.0,2.0,2.0,0.0,2.0,,9.0,,0.0,3.0,3.0,3.0,8.0,7.0,3.0,11.0,3.0,5.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,31755.0,25788.0,6100.0,25655.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7200,7200,7200.0, 36 months,6.89,221.96,A,A3,supervisor,10+ years,MORTGAGE,55000.0,Not Verified,Jul-2015,Fully Paid,n,,,credit_card,Credit card refinancing,767xx,TX,17.74,0.0,Feb-2004,0.0,65.0,,8.0,0.0,2686,12.4,29.0,w,0.0,0.0,7928.9095751776,7928.91,7200.0,728.91,0.0,0.0,0.0,Sep-2017,2589.34,,Jan-2019,0.0,,1,Individual,,,,0.0,91.0,102825.0,,,,,,,,,,,,21600.0,,,,4.0,12853.0,14914.0,15.3,0.0,0.0,137.0,136.0,10.0,7.0,4.0,10.0,,7.0,,0.0,2.0,2.0,4.0,10.0,9.0,5.0,16.0,2.0,8.0,0.0,0.0,0.0,2.0,96.6,0.0,0.0,0.0,148866.0,27918.0,17600.0,43641.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14200,14200,13950.0, 36 months,21.18,536.3,E,E3,loader operator ,7 years,OWN,39500.0,Verified,Mar-2016,Current,n,,,debt_consolidation,Debt consolidation,654xx,MO,10.33,0.0,May-2004,1.0,90.0,,4.0,0.0,2804,31.9,12.0,f,507.02,498.09,18780.79,18450.14,13692.98,5087.81,0.0,0.0,0.0,Feb-2019,536.3,Mar-2019,Feb-2019,0.0,90.0,1,Individual,,,,0.0,95.0,34962.0,2.0,2.0,2.0,3.0,1.0,5880.0,101.0,0.0,0.0,2804.0,59.0,8800.0,5.0,0.0,2.0,3.0,8741.0,5996.0,31.9,0.0,0.0,141.0,115.0,100.0,1.0,1.0,115.0,,1.0,90.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,2.0,91.7,0.0,0.0,0.0,50488.0,8684.0,8800.0,5841.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,2500,2500,2500.0, 36 months,15.05,86.73,C,C4,Deputy Sheriff,10+ years,MORTGAGE,90000.0,Verified,Nov-2017,Charged Off,n,,,other,Other,959xx,CA,19.91,0.0,Nov-2004,1.0,46.0,,15.0,0.0,15116,42.3,24.0,w,0.0,0.0,780.43,780.43,524.13,256.3,0.0,0.0,0.0,Aug-2018,86.73,,Feb-2019,0.0,,1,Individual,,,,0.0,456.0,62089.0,2.0,4.0,2.0,3.0,11.0,44757.0,31.0,4.0,6.0,6087.0,39.0,35700.0,2.0,7.0,2.0,9.0,4139.0,7815.0,58.9,0.0,0.0,110.0,156.0,4.0,4.0,0.0,4.0,,4.0,46.0,0.0,3.0,8.0,3.0,6.0,7.0,10.0,16.0,8.0,15.0,0.0,0.0,0.0,6.0,95.8,33.3,0.0,0.0,110020.0,62089.0,19000.0,72104.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months,14.49,516.25,C,C4,Office Services Manager,< 1 year,RENT,85000.0,Source Verified,Sep-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,560xx,MN,16.83,4.0,Jun-1999,0.0,5.0,,21.0,0.0,7928,35.7,49.0,w,0.0,0.0,16317.75,16317.75,15000.0,1317.75,0.0,0.0,0.0,Apr-2015,13220.25,,Nov-2017,0.0,40.0,1,Individual,,,,0.0,0.0,76425.0,,,,,,,,,,,,22200.0,,,,5.0,4496.0,7926.0,45.7,0.0,0.0,183.0,141.0,8.0,8.0,0.0,8.0,5.0,1.0,5.0,0.0,4.0,7.0,5.0,18.0,16.0,16.0,33.0,7.0,21.0,0.0,0.0,0.0,3.0,81.0,40.0,0.0,0.0,101474.0,76425.0,14600.0,79274.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11000,11000,11000.0, 36 months,13.59,373.77,C,C2,Organist,4 years,MORTGAGE,33000.0,Verified,Sep-2017,Current,n,,,debt_consolidation,Debt consolidation,432xx,OH,28.29,0.0,Apr-1986,0.0,,75.0,11.0,1.0,14684,68.9,23.0,w,6655.65,6655.65,6005.24,6005.24,4344.35,1660.89,0.0,0.0,0.0,Jan-2019,373.77,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,103789.0,0.0,1.0,0.0,1.0,22.0,4526.0,50.0,2.0,3.0,5733.0,63.0,21300.0,0.0,2.0,0.0,5.0,11532.0,1033.0,92.6,0.0,0.0,134.0,377.0,7.0,7.0,3.0,7.0,,14.0,,0.0,3.0,5.0,3.0,8.0,4.0,9.0,16.0,5.0,11.0,0.0,0.0,0.0,2.0,100.0,100.0,1.0,0.0,116706.0,19210.0,14000.0,9000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14000,14000,14000.0, 36 months,7.62,436.26,A,A3,Funeral Director,10+ years,MORTGAGE,56000.0,Not Verified,Jan-2014,Fully Paid,n,,  Borrower added on 01/29/14 > loan for credit card and medical bills. would like to get out of debt as soon as possiblle.<br>,debt_consolidation,Debt consolidation,799xx,TX,9.69,0.0,Jan-2000,0.0,,,13.0,0.0,15738,27.7,40.0,f,0.0,0.0,15705.3213074781,15705.32,14000.0,1705.32,0.0,0.0,0.0,Feb-2017,436.22,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,77798.0,,,,,,,,,,,,56900.0,,,,3.0,5984.0,41162.0,27.7,0.0,0.0,137.0,168.0,22.0,2.0,3.0,22.0,,8.0,,0.0,6.0,6.0,11.0,23.0,11.0,11.0,26.0,6.0,13.0,0.0,0.0,0.0,1.0,100.0,27.3,0.0,0.0,126401.0,16239.0,56900.0,501.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 60 months,12.73,226.16,B,B5,Nurse,8 years,MORTGAGE,90000.0,Verified,Sep-2018,Current,n,,,home_improvement,Home improvement,992xx,WA,22.28,0.0,Oct-1999,0.0,,,6.0,0.0,30499,95.3,15.0,w,9386.74,9386.74,1123.73,1123.73,613.26,510.47,0.0,0.0,0.0,Feb-2019,226.16,Mar-2019,Feb-2019,0.0,,1,Joint App,145000.0,14.15,Source Verified,0.0,0.0,65571.0,0.0,3.0,1.0,1.0,7.0,35072.0,48.0,0.0,0.0,24963.0,62.0,32000.0,0.0,6.0,2.0,3.0,10929.0,289.0,99.0,0.0,0.0,216.0,226.0,66.0,7.0,3.0,66.0,,4.0,,0.0,2.0,3.0,2.0,3.0,7.0,3.0,5.0,3.0,6.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,105100.0,65571.0,30000.0,73100.0,31701.0,Oct-1999,0.0,4.0,6.0,92.7,2.0,8.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,30000,30000.0, 36 months,7.89,938.57,A,A5,Executive Vice President,6 years,MORTGAGE,230000.0,Verified,Oct-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,540xx,WI,21.01,0.0,Aug-1983,1.0,45.0,,12.0,0.0,52914,68.0,22.0,f,0.0,0.0,33484.3654006793,33484.37,30000.0,3484.37,0.0,0.0,0.0,Dec-2017,10033.27,,Jan-2019,0.0,,1,Individual,,,,0.0,0.0,166074.0,,,,,,,,,,,,77910.0,,,,2.0,13839.0,11130.0,68.0,0.0,0.0,98.0,386.0,11.0,2.0,4.0,11.0,,3.0,,0.0,7.0,7.0,10.0,10.0,6.0,7.0,13.0,7.0,12.0,,0.0,0.0,2.0,95.0,57.1,0.0,0.0,214217.0,94678.0,77910.0,65307.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13000,13000,13000.0, 60 months,8.39,266.03,B,B1,Machine Operator,2 years,MORTGAGE,40000.0,Verified,Mar-2016,Fully Paid,n,,,debt_consolidation,Debt consolidation,064xx,CT,8.55,0.0,May-2005,0.0,,,4.0,0.0,0,0.0,11.0,w,0.0,0.0,14856.769163326499,14856.77,13000.0,1856.77,0.0,0.0,0.0,Mar-2018,8744.14,,Apr-2018,0.0,,1,Individual,,,,0.0,0.0,162104.0,0.0,1.0,0.0,1.0,20.0,7578.0,70.0,0.0,1.0,0.0,41.0,7800.0,3.0,0.0,2.0,2.0,40526.0,7800.0,0.0,0.0,0.0,117.0,130.0,15.0,15.0,1.0,15.0,,6.0,,0.0,0.0,0.0,2.0,3.0,5.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,180610.0,7578.0,7800.0,10800.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,22000,22000,22000.0, 60 months,16.29,538.4,D,D1,Executive Assistant,9 years,RENT,95000.0,Not Verified,Jun-2016,Current,n,,,debt_consolidation,Debt consolidation,105xx,NY,15.96,0.0,Aug-2001,0.0,69.0,,21.0,0.0,17060,55.7,31.0,w,12471.27,12471.27,17238.75,17238.75,9528.73,7710.02,0.0,0.0,0.0,Feb-2019,538.4,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,55361.0,1.0,3.0,0.0,1.0,15.0,38301.0,84.0,1.0,2.0,5337.0,73.0,31400.0,0.0,0.0,0.0,3.0,3257.0,5687.0,68.4,0.0,0.0,177.0,151.0,6.0,6.0,0.0,13.0,,18.0,,0.0,4.0,8.0,8.0,11.0,6.0,18.0,25.0,8.0,21.0,0.0,0.0,0.0,1.0,96.7,42.9,0.0,0.0,77233.0,55361.0,18000.0,45833.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4800,4800,4800.0, 36 months,13.99,164.03,C,C3,CSR,2 years,RENT,51000.0,Source Verified,Jul-2016,Charged Off,n,,,debt_consolidation,Debt consolidation,330xx,FL,5.15,0.0,Jul-1998,0.0,,,5.0,0.0,4598,82.1,8.0,f,0.0,0.0,976.72,976.72,667.62,309.1,0.0,0.0,0.0,Jan-2017,164.03,,Apr-2017,0.0,,1,Individual,,,,0.0,0.0,4598.0,0.0,0.0,0.0,0.0,160.0,0.0,,3.0,4.0,2713.0,82.0,5600.0,1.0,0.0,1.0,4.0,920.0,143.0,96.7,0.0,0.0,160.0,216.0,7.0,7.0,0.0,13.0,,9.0,,0.0,3.0,5.0,3.0,4.0,1.0,5.0,7.0,5.0,5.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,5600.0,4598.0,4400.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8000,8000,8000.0, 36 months,9.17,255.04,B,B1,CHEAUFFERU,6 years,OWN,90000.0,Not Verified,May-2014,Fully Paid,n,,,credit_card,Credit card refinancing,114xx,NY,6.05,0.0,Apr-2005,1.0,,109.0,3.0,1.0,6986,47.2,18.0,w,0.0,0.0,9172.2286893944,9172.23,8000.0,1172.23,0.0,0.0,0.0,Mar-2017,1010.95,,May-2018,0.0,,1,Individual,,,,0.0,0.0,13745.0,,,,,,,,,,,,14800.0,,,,5.0,4582.0,7814.0,47.2,0.0,0.0,,109.0,11.0,11.0,2.0,16.0,,5.0,,1.0,1.0,1.0,2.0,12.0,0.0,2.0,15.0,1.0,3.0,0.0,0.0,0.0,2.0,94.4,50.0,1.0,0.0,23892.0,13745.0,14800.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months,11.39,197.55,B,B3,Mathematics Teacher ,10+ years,RENT,92000.0,Source Verified,Jan-2017,Charged Off,n,,,credit_card,Credit card refinancing,117xx,NY,27.26,0.0,Sep-2000,1.0,43.0,,16.0,0.0,19239,57.8,34.0,f,0.0,0.0,4664.6,4664.6,2416.1,740.9,0.0,1507.6,271.368,May-2018,197.55,,Dec-2018,0.0,58.0,1,Individual,,,,0.0,0.0,106038.0,4.0,6.0,1.0,2.0,7.0,86799.0,53.0,4.0,4.0,11689.0,55.0,33300.0,0.0,3.0,1.0,6.0,7069.0,9929.0,61.1,0.0,0.0,177.0,196.0,2.0,2.0,0.0,3.0,62.0,4.0,43.0,2.0,5.0,7.0,5.0,8.0,19.0,10.0,15.0,7.0,16.0,0.0,0.0,0.0,5.0,67.9,40.0,0.0,0.0,134213.0,106038.0,25500.0,100913.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Dec-2018,COMPLETE,Nov-2018,1507.6,40.0,1.0
,,25000,25000,25000.0, 36 months,9.75,803.75,B,B3,President,10+ years,MORTGAGE,225000.0,Verified,Mar-2016,Current,n,,,credit_card,Credit card refinancing,606xx,IL,28.11,0.0,Aug-1975,3.0,,,13.0,0.0,88884,75.0,23.0,w,797.21,797.21,28104.17,28104.17,24202.79,3901.38,0.0,0.0,0.0,Feb-2019,803.75,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,836599.0,1.0,4.0,1.0,2.0,6.0,44928.0,41.0,1.0,1.0,24020.0,75.0,117900.0,0.0,0.0,5.0,3.0,64353.0,16843.0,75.0,0.0,0.0,160.0,196.0,9.0,6.0,2.0,9.0,,0.0,,0.0,7.0,7.0,11.0,11.0,8.0,7.0,12.0,7.0,13.0,,0.0,0.0,2.0,100.0,71.4,0.0,0.0,990813.0,157915.0,117900.0,108512.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
